id,publication_no,肢体协调规划,监控安全报警,环境模式识别,人机交互输入,图像视觉分析,自主路径规划,仿生关节传动,伺服电机控制,仿生视觉传感,医疗辅助操作,双足移动底盘,仿生双臂系统,头部感知模块,具身智能控制,灵巧末端执行,柔性关节驱动,人机交互接口
1690,CN118066261B,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1691,CN118067131B,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1692,CN118081207B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1693,CN118081718A,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1694,CN118081731A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1695,CN118081732A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1696,CN118081773B,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1697,CN118081812A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1698,CN118094806B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1699,CN118096879A,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1700,CN118099051A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1701,CN118103783A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1702,CN118106989A,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1
1703,CN118106991A,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1704,CN118107686A,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1705,CN118111905A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
1706,CN118113270A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1707,CN118123847B,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1
1708,CN118123859B,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0
1709,CN118131170A,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1710,CN118131801B,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0
1711,CN118143930A,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1712,CN118143951A,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1
1713,CN118143954B,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
1714,CN118144004A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1715,CN118144897B,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1716,CN118151586A,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1720,CN118152020A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1721,CN118157535A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1722,CN118163118B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1723,CN118181262A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1725,CN118181269A,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0
1726,CN118181307A,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
1727,CN118181343A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1728,CN118182670A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1730,CN118182674A,1,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0
1731,CN118182675A,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1732,CN118182677B,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1733,CN118182678B,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1734,CN118188764A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1735,CN118192798A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1736,CN118196892A,0,0,1,0,1,1,0,0,1,0,0,0,0,1,0,0,0
1737,CN118199436A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1738,CN118204980A,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1739,CN118204999A,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
1740,CN118205005A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1741,CN118205564A,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1743,CN118210306A,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1744,CN118211285B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1745,CN118212519A,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1746,CN118219316A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1747,CN118220375B,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1748,CN118225987A,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1749,CN118226760B,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1750,CN118230135B,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1752,CN118232610A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1753,CN118234769A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1754,CN118244750A,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1755,CN118250568A,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1756,CN118252622A,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0
1757,CN118254162B,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1758,CN118263826A,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1760,CN118264040A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1761,CN118266157A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1762,CN118269076A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1763,CN118269123A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1764,CN118270115A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1767,CN118270147A,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0
1768,CN118282493A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1769,CN118284637A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1770,CN118288270A,1,0,0,1,0,0,1,1,0,0,0,1,0,0,1,0,0
1771,CN118288277A,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1772,CN118288279A,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1773,CN118288299A,1,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
1774,CN118293925B,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1775,CN118295446B,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
1776,CN118299860A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1777,CN118302467A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1778,CN118302659A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1779,CN118304659A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1780,CN118305813B,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1781,CN118313155A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1782,CN118331281A,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1784,CN118331283B,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1785,CN118339438A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1786,CN118342479A,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1787,CN118342504A,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
1788,CN118342529A,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0
1789,CN118343228A,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0
1790,CN118346739A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1791,CN118357930B,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1792,CN118357957A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1793,CN118357959B,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
1794,CN118359776A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1795,CN118361512A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1796,CN118372266A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1797,CN118382516A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1798,CN118386239A,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1799,CN118393952A,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1800,CN118394118A,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1801,CN118394422A,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1802,CN118401348A,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1803,CN118401816A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1804,CN118404594A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1805,CN118404606A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
1806,CN118405213A,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1807,CN118415626B,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1808,CN118418182A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1809,CN118418184A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1810,CN118423247A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
1811,CN118423417A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1812,CN118424520A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
1813,CN118424762A,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
1814,CN118438410A,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1815,CN118438447B,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1816,CN118438451A,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1817,CN118438476B,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1818,CN118438477A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1819,CN118439107A,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1820,CN118439460B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1822,CN118442421A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1823,CN118442422A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1824,CN118442423A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1825,CN118443085A,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0
1826,CN118444787A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1827,CN118456474B,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1828,CN118456491B,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1829,CN118462794A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1830,CN118462795A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1831,CN118464001A,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1832,CN118464247A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1833,CN118464283A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1834,CN118478354A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1835,CN118478358A,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1836,CN118483997A,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
1837,CN118484110A,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1
1838,CN118485609A,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0
1839,CN118487397B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1840,CN118493435A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1841,CN118494638A,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1842,CN118494639B,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1843,CN118494641A,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1844,CN118502240B,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1845,CN118504645B,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1
1846,CN118505387A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1847,CN118506426A,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1848,CN118508704B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1849,CN118514052A,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1
1850,CN118514082B,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1851,CN118514086B,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0
1852,CN118514093A,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1853,CN118514103B,1,0,1,0,1,1,0,0,0,1,1,1,0,1,1,0,0
1854,CN118514118A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1855,CN118514780A,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1856,CN118525255A,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
1857,CN118528270A,1,0,0,0,0,0,1,1,0,0,1,1,0,1,1,0,0
1858,CN118528271A,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
1859,CN118529171A,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1860,CN118529172A,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1861,CN118529173B,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1862,CN118529174A,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1863,CN118532360A,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1864,CN118532393A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1865,CN118532410B,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1866,CN118550186A,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1867,CN118559399A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
1868,CN118559692B,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1869,CN118559699A,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1870,CN118559730B,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1871,CN118559731B,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1872,CN118560596A,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0
1873,CN118560601A,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1874,CN118560602A,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0
1875,CN118560603A,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1876,CN118560604B,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1877,CN118560606B,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1878,CN118564609A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1879,CN118565788A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1880,CN118566934A,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1881,CN118578356A,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1882,CN118578405A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1883,CN118578412A,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
1884,CN118579173A,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0
1885,CN118579236A,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0
1886,CN118582509A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1887,CN118585951B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1888,CN118589756B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1889,CN118593297A,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
1890,CN118596205A,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
1891,CN118599116A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1892,CN118599258A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1894,CN118606250A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1895,CN118617414A,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
1896,CN118628802B,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1897,CN118633372A,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0
1898,CN118634463B,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
1899,CN118636131B,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
1900,CN118636158B,1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0
1901,CN118636159B,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1
1902,CN118636160B,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1903,CN118636165A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1904,CN118636176B,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1905,CN118636177B,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1906,CN118636189A,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1907,CN118636195A,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0
1908,CN118636992A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
1910,CN118642499B,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0
1911,CN118644895B,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1913,CN118650648B,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
1914,CN118650649B,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
1915,CN118654881A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1916,CN118655986A,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1
1917,CN118657169A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1918,CN118660614A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1921,CN118664586B,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1922,CN118664618B,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
1923,CN118664646A,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1924,CN118682750B,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1926,CN118682759A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1927,CN118682776B,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0
1928,CN118682784A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1929,CN118682791B,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1930,CN118682792B,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1931,CN118682798B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
1932,CN118682799B,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
1933,CN118682800B,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1934,CN118682801B,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1935,CN118682808A,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1939,CN118682809A,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
1940,CN118683650A,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1941,CN118688104A,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1942,CN118689145A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1943,CN118690591B,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1944,CN118694057B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1945,CN118700174B,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1946,CN118700179B,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1947,CN118700180B,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1948,CN118700181B,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1949,CN118700182B,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
1950,CN118700183B,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1951,CN118700184B,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1952,CN118700185B,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
1953,CN118700186B,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
1954,CN118700187B,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1955,CN118700189B,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1956,CN118700190B,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
1957,CN118700207A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
1958,CN118700209B,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1959,CN118701084A,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1960,CN118701194B,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1961,CN118713376B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1962,CN118715093A,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1963,CN118721183B,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1964,CN118721241B,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
1965,CN118721242B,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
1966,CN118721243B,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0
1967,CN118721251A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
1969,CN118721288B,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1970,CN118722903A,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1971,CN118730089A,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1
1972,CN118731896A,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1973,CN118732918A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1974,CN118739730A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1975,CN118742420A,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1976,CN118752491B,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1
1977,CN118752493B,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0
1978,CN118752499A,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1
1979,CN118752506A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1980,CN118753401B,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1981,CN118753402B,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1982,CN118758462A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1983,CN118759864B,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
1985,CN118762170B,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1986,CN118763345B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1987,CN118763864B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1988,CN118769223A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
1989,CN118769257A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
1990,CN118769276B,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0
1991,CN118769277B,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
1992,CN118770420A,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1993,CN118770421B,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0
1994,CN118775358A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,CN118779994A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1996,CN118783855B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1997,CN118789583B,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0
1998,CN118790247B,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1999,CN118790366A,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2000,CN118809569A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0
2001,CN118809592B,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
2002,CN118809593B,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2003,CN118809603B,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
2004,CN118809606B,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2005,CN118809614B,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2006,CN118809622A,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0
2007,CN118809629A,1,0,1,1,1,1,1,0,1,0,1,1,1,1,1,0,1
2008,CN118810958B,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
2009,CN118810959A,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
2010,CN118826560B,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2011,CN118832155A,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2012,CN118832576B,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0
2013,CN118832603B,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2014,CN118832625B,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0
2015,CN118833319A,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0
2016,CN118833320A,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2017,CN118836877A,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2018,CN118838995A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019,CN118839925A,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,CN118842257B,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2022,CN118845432A,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1
2023,CN118848926A,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,0
2025,CN118848932A,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0
2026,CN118848979A,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
2027,CN118848988A,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
2028,CN118848990B,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0
